squirrel_id,sex,year,observer,cohort,grid,trialnumber,trialdate,taglft,tagrt,colours,walk,jump,hole,hang,chew,groom,still,oft_duration,front,back,attack,attacklatency,approachlatency,mis_duration,collar,comments,litter_id,fieldBDate,litter_size,n1_date,n1_weight,n2_date,n2_weight,dam_id,part,julian_trialdate
13350,M,2012,ADK,2012,KL,1,2012-06-19,81766,81767,NA,220.6,35,4,25.83,66.07,22.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5540,2012-04-20,4,112,12.1,2012-05-16,59.2,11897,111,171
13354,F,2012,ADK,2012,SU,1,2012-06-11,81774,81775,NA,243.85,70,5,187.34,46.7,12.28,0,NA,147.56,248.01,18,84.42,2.75,NA,NA,NA,5645,2012-04-15,3,107,10.2,2012-05-14,67.7,12477,106,163
13352,M,2012,ADK,2012,SU,2,2012-08-14,81770,81771,NA,63.14,7,0,44.86,14.32,86.87,154.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5645,2012-04-15,3,107,10.7,2012-05-14,66.6,12477,106,227
13357,F,2012,ADK,2012,KL,2,2012-07-01,81781,81782,B*/O*,8.2,0,0,0,0,45.21,391.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,5529,2012-04-29,4,122,13.4,2012-05-23,30.9,11489,120,183
13357,F,2012,ADK,2012,KL,3,2012-07-07,81781,81782,B*/O*,309.29,76,2,28.41,0,28.88,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,5529,2012-04-29,4,122,13.4,2012-05-23,30.9,11489,120,189
13357,F,2012,ADK,2012,KL,4,2012-07-13,81781,81782,B*/O*,204.08,9,7,0,0,8.01,42.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,5529,2012-04-29,4,122,13.4,2012-05-23,30.9,11489,120,195
13357,F,2012,ADK,2012,KL,5,2012-07-24,81781,81782,B*/O*,120.23,30,5,135.13,143.32,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5529,2012-04-29,4,122,13.4,2012-05-23,30.9,11489,120,206
13366,F,2012,ADK,2012,KL,1,2012-07-04,81801,81802,NA,64.59,8,0,53.94,152.34,9.71,58.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,5552,2012-04-24,3,116,10.7,2012-05-19,50.3,12623,115,186
13367,M,2012,ADK,2012,KL,1,2012-06-23,81803,81804,R*/R,43.468,10,4,289.92,16.692,9.509,341.09,NA,299.932,0,0,284.217,0.134,NA,N,NA,5552,2012-04-24,3,116,12.5,2012-05-19,49.2,12623,115,175
13366,F,2012,ADK,2012,KL,2,2012-07-11,81801,81802,NA,41.46,8,1,6.03,224.24,19.9,135.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,5552,2012-04-24,3,116,10.7,2012-05-19,50.3,12623,115,193
13383,M,2012,ADK,2012,SU,1,2012-06-14,81836,81837,R*/R,138.45,21,1,141.07,9.55,11.6,10.55,NA,209.31,239.52,0,300,300,NA,NA,NA,5651,2012-04-22,4,115,13.9,2012-05-16,46.4,13092,113,166
13367,M,2012,ADK,2012,KL,2,2012-06-28,81803,81804,R*/R,134.56,20,5,27.76,164.59,26.44,69.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,5552,2012-04-24,3,116,12.5,2012-05-19,49.2,12623,115,180
13394,F,2012,ADK,2012,KL,1,2012-07-07,H1861,H1862,Y*/G,186.79,76,10,93.864,45.511,20.375,134.494,NA,40.073,250.161,5,23.626,1.154,NA,N,NA,5548,2012-04-30,3,123,13.4,2012-05-26,51.4,12423,121,189
13397,F,2012,ARM,2012,SU,1,NA,H1868,H1869,W*/Y*,125.664,46,6,212.651,103.181,9.873,92.951,NA,247.174,42.348,11,4.137,0.734,NA,N,NA,5624,2012-05-01,2,126,16.7,2012-05-27,61.7,11576,122,NA
13405,M,2012,ADK,2012,SU,1,2012-07-05,81884,81885,NA,195.82,38,0,136.22,59.16,23.83,25.17,NA,173.43,207.23,2,194.79,173.27,NA,NA,NA,5624,2012-05-01,2,126,16.4,2012-05-27,61,11576,122,187
13443,F,2012,ADK,2012,KL,1,2012-07-31,81968,81963,NA,137.62,11,1,125.14,25.82,20.72,86.27,NA,117.42,127.94,0,300,81.88,NA,NA,NA,5550,2012-05-03,4,127,15,2012-05-27,52.7,12513,124,213
13405,M,2012,ADK,2012,SU,2,2012-07-15,81884,81885,NA,114.29,9,0,156.54,103.6,28.33,57.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,5624,2012-05-01,2,126,16.4,2012-05-27,61,11576,122,197
13469,F,2012,ADK,2012,KL,2,2012-07-26,82021,82022,G/G*,118.05,46,1,206.45,112.51,7.22,79.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,5521,2012-05-07,3,128,9.3,2012-05-31,56.8,10994,128,208
13469,F,2012,ADK,2012,KL,3,2012-07-30,82021,82022,G/G*,196.56,72,0,193.15,54.16,19.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5521,2012-05-07,3,128,9.3,2012-05-31,56.8,10994,128,212
13475,F,2012,ADK,2012,KL,1,2012-07-08,82033,82034,W*/P,172.44,61,1,215.89,49.28,13.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5516,2012-05-07,4,130,11,2012-05-31,46.2,10342,128,190
13475,F,2012,ADK,2012,KL,3,2012-08-08,82033,82024,W*/P,32.24,1,0,21.23,0,6.33,322.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,5516,2012-05-07,4,130,11,2012-05-31,46.2,10342,128,221
13499,F,2012,ADK,2012,KL,2,2012-07-24,82083,82084,G/R*,221.69,38,1,59.96,109.64,15.93,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5520,2012-05-16,3,137,8.6,2012-06-11,46.9,10993,137,206
13499,F,2012,ADK,2012,KL,3,2012-07-30,82083,82084,G/R*,105.19,4,1,58.56,0,40.06,135.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,5520,2012-05-16,3,137,8.6,2012-06-11,46.9,10993,137,212
13500,F,2012,ADK,2012,KL,1,2012-07-13,82085,82086,NA,201.55,42,4,165.99,62.53,11.01,0,NA,182.27,229.71,42,6.91,4.61,NA,NA,NA,5520,2012-05-16,3,137,8.9,2012-06-11,47.4,10993,137,195
13500,F,2012,ADK,2012,KL,2,2012-07-24,82085,82086,NA,284.67,40,6,61.82,38.42,30.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5520,2012-05-16,3,137,8.9,2012-06-11,47.4,10993,137,206
13533,M,2012,ADK,2012,KL,1,2012-07-17,82151,82152,NA,268.98,42,9,146.44,16.74,15.91,0,NA,192.9,154.28,11,42.04,8.5,NA,NA,NA,5522,2012-05-16,3,138,10.1,2012-06-11,51.2,10995,137,199
13534,M,2012,ADK,2012,KL,1,2012-08-11,82153,82154,NA,135.23,65,3,187.47,35.75,42.65,49.9,NA,283.7,140.78,0,300,2.3,NA,NA,NA,5522,2012-05-16,3,138,10.9,2012-06-11,51.4,10995,137,224
13535,F,2012,ADK,2012,KL,1,2012-07-18,82155,82156,NA,163.59,45,0,250.11,26.93,21.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5522,2012-05-16,3,138,9.9,2012-06-11,55.3,10995,137,200
13535,F,2012,ADK,2012,KL,2,2012-07-24,82155,82156,NA,157.05,36,1,258.51,22.01,27.73,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,5522,2012-05-16,3,138,9.9,2012-06-11,55.3,10995,137,206
13535,F,2012,ADK,2012,KL,3,2012-07-30,82155,82156,NA,148.74,42,2,213.05,3,25.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5522,2012-05-16,3,138,9.9,2012-06-11,55.3,10995,137,212
13609,M,2012,ARM,2012,SU,1,2012-07-24,H2356,H2357,Y*/Y,87.801,14,5,232.193,4.001,40.107,315.298,NA,220.665,70.412,5,118.118,0.1,NA,NA,NA,5648,2012-05-21,3,147,19.1,2012-06-15,45.5,12973,142,206
13616,F,2012,ADK,2012,SU,1,2012-07-11,82370,82371,NA,184.37,45,1,219.52,9.11,11.52,17.32,NA,174.05,94.87,17,88.29,19.32,NA,NA,NA,5620,2012-05-19,3,155,27.6,2012-06-13,42.9,10654,140,193
13636,F,2012,ADK,2012,KL,2,2012-07-29,82453,82454,O/O*,140.85,36,2,40.56,195.5,19.32,36.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,5561,2012-05-28,3,151,12.8,2012-06-23,51.8,12876,149,211
13644,M,2012,ADK,2012,KL,1,2012-07-28,82472,82473,NA,234.74,24,6,63.66,31.14,38.64,82.14,NA,180.36,195.2,3,145.31,1.5,NA,NA,NA,5533,2012-06-02,4,156,12.2,2012-06-26,38.1,11622,154,210
13646,F,2012,ADK,2012,KL,1,2012-07-30,82476,82477,NA,265.37,86,1,62.96,24.89,29.32,2.6,NA,243.69,76.89,0,300,35.27,NA,NA,NA,5559,2012-06-01,3,154,11.3,2012-06-25,50,12703,153,212
19257,F,2012,ADK,2012,KL,1,2012-06-15,81999,-,NA,56.52,4,0,53.8,0,0,331.12,NA,6.83,0,0,300,300,NA,NA,NA,5546,2012-05-02,4,133,28.3,2012-05-28,47.4,12305,123,167
19257,F,2012,ADK,2012,KL,2,2012-06-28,81999,-,NA,224.66,65,1,166.53,1.8,25.02,11.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5546,2012-05-02,4,133,28.3,2012-05-28,47.4,12305,123,180
19257,F,2012,ADK,2012,KL,3,2012-07-01,81999,-,NA,230.03,53,0,134.89,5.91,10.32,46.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,5546,2012-05-02,4,133,28.3,2012-05-28,47.4,12305,123,183
19257,F,2012,ADK,2012,KL,4,2012-07-04,81999,-,NA,337.31,88,0,15.24,0,0,85.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5546,2012-05-02,4,133,28.3,2012-05-28,47.4,12305,123,186
19257,F,2012,ADK,2012,KL,5,2012-07-20,81999,-,NA,119.02,2,2,1.3,0,50.35,250.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,5546,2012-05-02,4,133,28.3,2012-05-28,47.4,12305,123,202
22639,F,2017,ARM,2017,KL,1,2017-06-12,M4699,M4700,B*/B*,53.853,13,7,112.445,12.138,15.381,336.678,NA,3.604,294.526,0,296.996,0.133,NA,N,NA,7830,2017-04-20,3,110,9.7,2017-05-14,45.9,21350,110,163
22640,F,2017,ARM,2017,KL,1,2017-06-11,M4674,M4675,R*/R*,66.403,29,6,283.487,20.208,40.305,107.036,NA,195.428,40.483,22,4.134,0.347,NA,Y,NA,7830,2017-04-20,3,110,10.3,2017-05-14,49.2,21350,110,162
22641,F,2017,ARM,2017,KL,1,2017-06-12,M4672,M4673,G*/G*,73.035,40,12,191.868,5.106,15.903,216.811,NA,149.542,130.006,12,0.257,0.133,NA,Y,NA,7830,2017-04-20,3,110,9.7,2017-05-14,47.7,21350,110,163
22652,F,2017,ARM,2017,SU,1,2017-06-20,M4667,M4668,O*/G*,3.917,5,0,444.709,44.911,0,239.368,NA,300,0,0,300,300,NA,N,never saw itself in mirror: NA for attack and approach latencies (changed to max value),7739,2017-04-23,3,113,9.1,2017-05-18,47.7,19611,113,171
22653,F,2017,ARM,2017,SU,1,2017-06-20,M4695,M4696,G*/B*,1.065,3,0,447.463,4.87,1.501,387,NA,223.773,70.154,1,113.681,0.134,NA,Y,NA,7739,2017-04-23,3,113,10.2,2017-05-18,49.7,19611,113,171
22657,M,2017,ARM,2017,KL,1,2017-06-14,M4624,M4625,R*/B*,61.994,18,10,206.97,74.025,15.762,177.112,NA,13.33,268.344,0,273.669,113.312,NA,N,NA,7822,2017-04-22,3,113,11.9,2017-05-18,54.5,21155,112,165
22658,F,2017,ARM,2017,KL,1,2017-06-14,M4622,M2623,G*/R*,158.683,44,0,223.144,77.578,16.2,109.847,NA,166.429,102.331,23,0.935,0.167,NA,Y,NA,7822,2017-04-22,3,113,11.5,2017-05-18,53.2,21155,112,165
22659,F,2017,ARM,2017,KL,1,2017-06-14,M4670,M4671,Y*/G*,1.502,1,0,445.377,0,0,438.679,NA,299.833,0,0,300,300,NA,N,never saw itself in mirror: NA for attack and approach latencies (changed to max value),7822,2017-04-22,3,113,11.2,2017-05-18,49.8,21155,112,165
22684,F,2017,ARM,2017,SU,1,2017-06-23,M4655,M4656,G*/R*,135.032,22,8,284.482,139.306,6.382,130.654,NA,0,300,0,277.533,277.533,NA,Y,NA,8034,2017-04-24,2,114,10.8,2017-05-20,61,20061,114,174
22685,F,2017,ARM,2017,SU,1,2017-06-20,M4654,M4653,R*/B*,2.871,9,0,442.824,9.808,0,413.274,NA,0,294.615,0,300,300,NA,N,never saw itself in mirror: NA for attack and approach latencies (changed to max value),8034,2017-04-24,2,114,10.8,2017-05-20,65.8,20061,114,171
22719,M,2017,ARM,2017,SU,1,2017-06-20,M4661,M4662,Y*/W*,111.631,15,9,122.422,22.01,8.076,259.629,NA,0,300,0,300,300,NA,N,never saw itself in mirror: NA for attack and approach latencies (changed to max value),7931,2017-04-29,4,121,14.6,2017-05-24,50.6,21273,119,171
22720,M,2017,ARM,2017,SU,1,2017-07-13,M4659,M4660,R*/Y*,32.454,3,20,20.887,3.604,9.977,404.606,NA,111.944,170.084,3,64.114,1.569,NA,N,NA,7931,2017-04-29,4,121,13.8,2017-05-24,50,21273,119,194
22721,F,2017,ARM,2017,SU,1,2017-06-20,M4663,M4664,G*/O*,70.345,18,6,285.453,18.741,9.576,270.787,NA,82.803,190.426,0,284.784,19.353,NA,Y,NA,7931,2017-04-29,4,121,14.3,2017-05-24,50.5,21273,119,171
22722,F,2017,ARM,2017,SU,1,2017-06-20,M4657,M4658,B*/G*,50.781,6,5,45.747,7.309,14.78,352.456,NA,299.999,0,0,281.482,0.001,NA,Y,NA,7931,2017-04-29,4,121,13.4,2017-05-24,46.2,21273,119,171
22748,F,2017,ARM,2017,KL,1,2017-07-15,M4678,M4679,R*/W*,89.913,26,25,103.908,18.851,10.778,271.663,NA,48.445,235.721,4,32.413,0.162,NA,N,NA,7861,2017-05-02,2,122,10.2,2017-05-27,58.5,22117,122,196
22758,F,2017,ARM,2017,KL,1,2017-07-05,M4628,M4629,O*/W*,170.976,46,26,180.034,43.555,6.338,176.54,NA,83.954,200.905,7,31.679,21.054,NA,Y,NA,7736,2017-05-03,4,123,8.8,2017-05-28,43,19583,123,186
22759,F,2017,ARM,2017,KL,1,2017-06-30,M4630,M4631,Y*/B*,80.33,32,11,237.451,0.539,0,204.244,NA,191.855,77.402,0,292.799,21.175,NA,N,NA,7736,2017-05-03,4,123,8.6,2017-05-28,47,19583,123,181
22773,M,2017,ARM,2017,KL,1,2017-06-25,M4688,M4689,W*/G*,54.531,13,9,283.1,43.119,14.026,173.186,NA,158.471,96.168,7,96.275,74.102,NA,Y,NA,8041,2017-05-03,2,124,12.3,2017-05-29,53.7,19809,123,176
22774,M,2017,ARM,2017,KL,1,2017-06-22,M4686,M4687,O*/R*,41.182,22,2,356.99,21.571,3.87,327.577,NA,300,0,0,300,300,NA,N,never saw itself in mirror: NA for attack and approach latencies (changed to max value),8041,2017-05-03,2,124,11.8,2017-05-29,50.3,19809,123,173
22777,F,2017,ARM,2017,KL,1,2017-06-30,M4615,M4616,R*/O*,2.165,7,0,439.429,31.357,6.943,289.371,NA,20.254,217.521,0,211.711,19.119,NA,Y,NA,7825,2017-05-02,3,124,15.9,2017-05-27,55.6,21227,122,181
22778,M,2017,ARM,2017,KL,1,2017-06-30,M4617,M4618,G*/W*,0.872,5,0,279.841,10.632,0,364.99,NA,0.418,299.462,0,296.231,296.231,NA,N,NA,7825,2017-05-02,3,124,13.3,2017-05-27,51.8,21227,122,181
22789,M,2017,ARM,2017,KL,1,2017-07-02,M4644,M4645,O*/R,8.181,7,1,413.448,4.805,15.983,203.397,NA,202.734,21.754,4,117.818,0.001,NA,Y,NA,7850,2017-05-04,3,126,15.6,2017-05-31,60,22008,124,183
22804,M,2017,ARM,2017,KL,1,2017-06-26,M4634,M4635,W*/B*,173.187,57,12,234.894,19.554,7.138,245.698,NA,147.378,121.092,26,18.624,15.143,NA,N,NA,8042,2017-05-05,4,127,14.8,2017-05-30,49.5,19984,125,177
22806,M,2017,ARM,2017,KL,1,2017-06-26,M4640,M4641,W*/W*,84.658,35,11,181.308,20.861,15.233,219.023,NA,237.897,57.486,7,11.745,0.679,NA,Y,NA,8042,2017-05-05,4,127,14.7,2017-05-30,58,19984,125,177
22807,M,2017,ARM,2017,KL,1,2017-06-26,M4638,M4639,W*/O*,106.125,51,10,272.031,23.887,8.174,80.936,NA,183.705,89.851,2,27.494,17.885,NA,Y,NA,8042,2017-05-05,4,127,14.7,2017-05-30,59.7,19984,125,177
22864,M,2017,ARM,2017,KL,1,2017-06-27,M2182,M2183,W*/R,3.184,9,0,403.248,0.253,0,139.182,NA,293.292,0.656,0,230.503,0.708,NA,N,NA,7928,2017-05-06,2,127,11.2,2017-05-31,48.5,21075,126,178
22865,F,2017,ARM,2017,KL,1,2017-06-27,M4690,M4691,O*/B,4.196,12,0,402.184,10.907,0,393.273,NA,300,0,0,300,300,NA,Y,never saw itself in mirror: NA for attack and approach latencies (changed to max value),7928,2017-05-06,2,127,11.8,2017-05-31,51,21075,126,178
22872,F,2017,ARM,2017,KL,1,2017-07-19,M4963,M4964,G*/B,95.705,31,6,291.406,48.645,11.579,129.706,NA,179.581,97.297,1,79.746,4.805,NA,N,NA,7816,2017-05-08,4,128,7.7,2017-06-05,45.6,20995,128,200
22873,M,2017,ARM,2017,KL,1,2017-07-15,M4969,M4970,W*/Y,59.381,12,0,266.019,23.551,10.044,186.163,NA,198.771,93.893,3,1.326,0.167,NA,Y,NA,7816,2017-05-08,4,128,9,2017-06-05,48.4,20995,128,196
22874,M,2017,ARM,2017,KL,1,2017-07-16,M4967,M4968,O*/G,90.938,17,15,140.692,19.826,38.23,210.715,NA,131.883,157.664,0,259.962,48.673,NA,Y,NA,7816,2017-05-08,4,128,8.9,2017-06-05,45.5,20995,128,197
22875,F,2017,ARM,2017,KL,1,2017-07-15,M4965,M4966,Y*/R,91.35,16,3,307.559,51.704,8.941,193.3,NA,266.066,23.246,0,290.924,0.067,NA,N,NA,7816,2017-05-08,4,128,8.2,2017-06-05,43.3,20995,128,196
22890,F,2017,ARM,2017,KL,1,2017-06-23,M3853,M4681,P/R*,125.1,33,12,219.682,29.398,3.882,194.637,NA,149.638,138.953,4,206.59,0.687,NA,Y,B*/R* (P/R*); NKP,8131,2017-05-02,3,130,24.5,2017-05-28,48.5,20857,122,174
22891,M,2017,ARM,2017,KL,1,2017-06-25,M4682,M4683,Y*/Y*,185.139,11,7,143.809,0.369,8.002,165.322,NA,265.343,13.54,0,298.28,0.168,NA,N,NA,8131,2017-05-02,3,130,24.5,2017-05-28,46.2,20857,122,176
22896,M,2017,ARM,2017,KL,1,2017-06-29,M4809,M4810,G*/G,61.876,3,5,230.747,9.238,25.692,353.744,NA,168.089,74.706,3,90.758,0.034,NA,N,NA,7823,2017-05-08,3,128,13.2,2017-06-02,46.2,21215,128,180
22897,M,2017,ARM,2017,KL,1,2017-06-30,M4805,M4806,B*/B,59.476,25,4,59.865,0.757,38.018,346.074,NA,1.096,296.915,0,300,300,NA,Y,never saw itself in mirror: NA for attack and approach latencies (changed to max value),7823,2017-05-08,3,128,13.2,2017-06-02,49.9,21215,128,181
22898,M,2017,ARM,2017,KL,1,2017-07-06,M4807,M4808,R*/R,27.62,5,8,117.514,9.891,44.185,404.518,NA,164.719,112.505,5,40.984,0.017,NA,Y,NA,7823,2017-05-08,3,128,12.9,2017-06-02,51,21215,128,187
22924,M,2017,ARM,2017,KL,1,2017-06-30,M4495,M4496,W*/G,11.906,2,3,425.709,24.384,0,306.955,NA,213.748,78.414,0,222.256,6.907,NA,N,NA,7877,2017-04-08,3,NA,NA,2017-05-14,74.8,22388,98,181
22951,F,2017,ARM,2017,KL,1,2017-07-07,M4994,M4995,R*/Bk,6.135,0,1,15.015,0,87.703,428.779,NA,11.711,224.932,0,295.061,295.061,NA,Y,hung from the entrance after released (i.e. no jumps),7797,2017-05-14,2,134,13.9,2017-06-08,48.1,20732,134,188
22953,F,2017,ARM,2017,KL,1,2017-07-09,M4984,M4985,R*/Y,95.066,33,13,219.053,30.888,22.956,250.907,NA,0,299.999,0,295.795,251.385,NA,N,NA,7828,2017-05-13,3,135,15,2017-06-07,53.5,21342,133,190
22954,M,2017,ARM,2017,KL,1,2017-07-12,M4982,M4983,B*/G,96.466,26,30,100.908,10.004,27.25,265.418,NA,0.406,299.355,0,295.689,295.689,NA,Y,NA,7828,2017-05-13,3,135,14,2017-06-07,51.2,21342,133,193
22964,F,2017,ARM,2017,SU,1,2017-06-29,M4801,M4802,G*/W*,4.573,1,1,425.978,0,0,428.585,NA,168.563,124.462,1,227.716,109.648,NA,N,NA,7922,2017-05-08,3,128,24.3,2017-06-02,58.1,20948,128,180
22966,F,2017,ARM,2017,SU,1,2017-07-05,M4648,M4649,B*/Y*,65.262,24,7,311.622,45.791,4.38,131.856,NA,11.062,222.324,0,219.177,0.189,NA,Y,NA,7922,2017-05-08,3,128,23.7,2017-06-02,57.4,20948,128,186
22978,F,2017,ARM,2017,SU,1,2017-06-29,M4822,M4823,G*/G*,129.967,32,3,271.807,62.675,3.871,148.964,NA,0,300,0,300,300,NA,N,never saw itself in mirror: NA for attack and approach latencies (changed to max value),7908,2017-05-09,3,136,22.8,2017-06-03,40.3,19742,129,180
22979,M,2017,ARM,2017,SU,1,2017-06-29,M4820,M4821,Y*/Y*,109.366,21,0,181.479,52.307,22.225,183.102,NA,102.657,146.576,2,64.869,14.718,NA,Y,NA,7908,2017-05-09,3,136,25.7,2017-06-03,60.1,19742,129,180
22985,F,2017,ARM,2017,SU,1,2017-07-21,M4811,M4812,Y*/B*,6.266,1,0,449.855,11.25,0,390.823,NA,111.898,117.561,5,78.224,5.15,NA,Y,NA,7938,2017-05-13,3,136,15.3,2017-06-07,45.3,21907,133,202
22986,M,2017,ARM,2017,SU,1,2017-07-12,M4815,M4816,W*/G*,56.039,5,13,14.113,0.999,79.379,406.211,NA,138.175,137.837,2,7.585,5.35,NA,Y,NA,7938,2017-05-13,3,136,15.5,2017-06-07,45.2,21907,133,193
22987,M,2017,ARM,2017,SU,1,2017-07-14,M4813,M4814,O*/R*,158.991,24,5,148.675,90.709,15.548,95.813,NA,165.269,99.765,5,8.141,0.033,NA,N,NA,7938,2017-05-13,3,136,15,2017-06-07,43.5,21907,133,195
22994,F,2017,ARM,2017,KL,1,2017-07-06,M4940,M4941,G/G*,21.667,3,9,199.005,12.278,83.052,309.55,NA,113.986,179.528,1,123.402,0.433,NA,N,NA,7767,2017-05-16,3,137,12.7,2017-06-10,48.6,20191,136,187
22995,F,2017,ARM,2017,KL,1,2017-07-09,M4936,M4937,B/B*,121.855,10,5,71.798,180.241,3.37,115.336,NA,141.346,142.553,5,2.235,0.031,NA,Y,NA,7767,2017-05-16,3,137,12.1,2017-06-10,44.3,20191,136,190
22996,F,2017,ARM,2017,KL,1,2017-07-23,M4938,M4939,R/R*,40.712,44,4,339.88,42.148,23.009,121.737,NA,145.368,145.374,10,34.839,0.357,NA,N,NA,7767,2017-05-16,3,137,11.7,2017-06-10,40.2,20191,136,204
23000,F,2017,ARM,2017,KL,1,2017-07-06,M1716,M1722,O*/Y,43.151,14,11,311.794,6.591,3.813,339.983,NA,218.693,50.546,0,298.696,0.061,NA,Y,NA,8138,2017-05-14,2,136,13.7,2017-06-12,59.9,21578,134,187
